Date,Open,Close,Volume,gap,upDown
2018-10-04,58.790001,56.366001,49071000,-4.12,-1
2018-10-05,54.93,52.389999,89722500,-4.62,-1
2018-10-08,52.903999,50.112,67363500,-5.27,-1
2018-10-09,51.049999,52.560001,60303000,2.95,1
2018-10-10,52.922001,51.375999,64076500,-2.92,-1
2018-10-11,51.506001,50.445999,40838500,-2.05,-1
2018-10-12,52.200001,51.756001,36007000,-0.85,0
2018-10-15,51.812,51.917999,31000000,0.2,0
2018-10-16,53.139999,55.318001,47632000,4.09,1
2018-10-17,56.48,54.355999,43277500,-3.76,-1
2018-10-18,53.858002,52.782001,27106000,-1.99,-1
2018-10-19,53.478001,52.0,46877500,-2.76,-1
2018-10-22,52.136002,52.189999,28001500,0.1,0
2018-10-23,52.773998,58.827999,95139000,11.47,1
2018-10-24,60.209999,57.700001,100291500,-4.16,-1
2018-10-25,63.444,62.972,104203500,-0.74,0
2018-10-26,61.650002,66.18,137127500,7.34,1
2018-10-29,67.494003,66.970001,72430000,-0.77,0
2018-10-30,65.678001,65.980003,45633500,0.45,0
2018-10-31,66.508003,67.463997,38121500,1.43,1
2018-11-01,67.652,68.856003,40000500,1.77,1
2018-11-02,68.748001,69.281998,39040000,0.77,0
2018-11-05,68.099998,68.279999,39155000,0.26,0
2018-11-06,67.814003,68.211998,33814500,0.58,0
2018-11-07,68.667999,69.632004,36872500,1.4,1
2018-11-08,69.699997,70.279999,35453500,0.83,0
2018-11-09,69.800003,70.101997,25494000,0.43,0
2018-11-12,69.674004,66.255997,34707500,-4.9,-1
2018-11-13,66.632004,67.746002,27243000,1.67,1
2018-11-14,68.540001,68.800003,25201500,0.37,0
2018-11-15,68.466003,69.688004,23128500,1.78,1
2018-11-16,69.038002,70.862,36031000,2.64,1
2018-11-19,71.267998,70.694,48544500,-0.8,0
2018-11-20,68.349998,69.498001,40023500,1.67,1
2018-11-21,70.400002,67.638,23434000,-3.92,-1
2018-11-23,66.870003,65.166,21013000,-2.54,-1
2018-11-26,65.0,69.199997,39960500,6.46,1
2018-11-27,68.010002,68.783997,31791500,1.13,1
2018-11-28,69.197998,69.573997,20638000,0.54,0
2018-11-29,69.400002,68.234001,15403500,-1.68,-1
2018-11-30,68.365997,70.096001,28145500,2.53,1
2018-12-03,72.0,71.697998,41532500,-0.41,0
2018-12-04,71.209999,71.940002,42309500,1.02,1
2018-12-06,71.202003,72.612,39212500,1.98,1
2018-12-07,73.800003,71.594002,57556000,-2.98,-1
2018-12-10,72.0,73.029999,33067500,1.43,1
2018-12-11,73.982002,73.351997,31544000,-0.85,0
2018-12-12,73.884003,73.32,25135000,-0.76,0
2018-12-13,74.029999,75.358002,36829500,1.79,1
2018-12-14,75.0,73.141998,31688000,-2.47,-1
2018-12-17,72.400002,69.683998,38370000,-3.75,-1
2018-12-18,70.108002,67.405998,35500000,-3.85,-1
2018-12-19,67.519997,66.594002,41371000,-1.37,-1
2018-12-20,65.410004,63.076,45359500,-3.56,-1
2018-12-21,63.48,63.953999,40084000,0.74,0
2018-12-24,62.700001,59.077999,27799500,-5.77,-1
2018-12-26,60.0,65.218002,40815500,8.69,1
2018-12-27,63.967999,63.226002,42875500,-1.15,-1
2018-12-28,64.620003,66.774002,49695000,3.33,1
2018-12-31,67.557999,66.559998,31511500,-1.47,-1
2019-01-02,61.220001,62.023998,58293000,1.31,1
2019-01-03,61.400002,60.071999,34826000,-2.16,-1
2019-01-04,61.200001,63.537998,36970500,3.82,1
2019-01-07,64.344002,66.991997,37756000,4.11,1
2019-01-08,68.391998,67.07,35042500,-1.93,-1
2019-01-09,67.099998,67.706001,27164500,0.9,0
2019-01-10,66.879997,68.994003,30282000,3.16,1
2019-01-11,68.417999,69.452003,25195500,1.51,1
2019-01-14,68.475998,66.879997,26236500,-2.33,-1
2019-01-15,67.0,68.886002,30283000,2.81,1
2019-01-16,68.956001,69.209999,23458500,0.36,0
2019-01-17,69.241997,69.461998,18383500,0.31,0
2019-01-18,64.599998,60.452,120754000,-6.42,-1
2019-01-22,60.964001,59.784,60333500,-1.93,-1
2019-01-23,58.5,57.518002,62650000,-1.67,-1
2019-01-24,56.605999,58.301998,40061000,2.99,1
2019-01-25,58.877998,59.408001,36248000,0.9,0
2019-01-28,58.582001,59.276001,32116500,1.18,1
2019-01-29,59.054001,59.492001,23108500,0.74,0
2019-01-30,60.09,61.754002,56251500,2.76,1
2019-01-31,60.200001,61.403999,62846000,1.99,1
2019-02-01,61.084,62.442001,36417000,2.22,1
2019-02-04,62.596001,62.577999,36760500,-0.02,0
2019-02-05,62.498001,64.269997,33714000,2.83,1
2019-02-06,63.917999,63.444,25192500,-0.74,0
2019-02-07,62.66,61.501999,32603000,-1.84,-1
2019-02-08,61.366001,61.16,29221000,-0.33,0
2019-02-11,62.32,62.568001,35648500,0.39,0
2019-02-12,63.240002,62.362,27588000,-1.38,-1
2019-02-13,62.470001,61.633999,25708000,-1.33,-1
2019-02-14,60.675999,60.754002,26004000,0.12,0
2019-02-15,60.900002,61.576,19524500,1.11,1
2019-02-19,61.312,61.127998,20842000,-0.3,0
2019-02-20,60.882,60.512001,35710500,-0.6,0
2019-02-21,60.362,58.245998,44546000,-3.5,-1
2019-02-22,58.897999,58.942001,28703000,0.07,0
2019-02-25,59.582001,59.754002,33132500,0.28,0
2019-02-26,58.444,59.571999,42912500,1.93,1
2019-02-27,60.355999,62.948002,55919500,4.29,1
2019-02-28,63.784,63.976002,52603500,0.3,0
2019-03-01,61.388,58.958,114557000,-3.95,-1
2019-03-04,59.624001,57.071999,85484000,-4.28,-1
2019-03-05,56.400002,55.307999,93823500,-1.93,-1
2019-03-06,55.296001,55.248001,51677500,-0.08,0
2019-03-07,55.768002,55.318001,47212500,-0.8,0
2019-03-08,55.382,56.827999,44098000,2.61,1
2019-03-11,56.703999,58.183998,36961500,2.61,1
2019-03-12,57.298,56.672001,37520500,-1.09,-1
2019-03-13,56.779999,57.792,34223500,1.78,1
2019-03-14,58.490002,57.992001,35517000,-0.85,0
2019-03-15,56.702,55.085999,73927500,-2.84,-1
2019-03-18,55.200001,53.897999,51405000,-2.35,-1
2019-03-19,53.5,53.493999,59003000,-0.01,0
2019-03-20,53.938,54.720001,34541000,1.44,1
2019-03-21,54.52,54.804001,29735500,0.52,0
2019-03-22,54.515999,52.905998,43728000,-2.95,-1
2019-03-25,51.942001,52.084,51075000,0.27,0
2019-03-26,52.888,53.554001,36754500,1.25,1
2019-03-27,53.75,54.966,43896000,2.26,1
2019-03-28,55.431999,55.723999,33870500,0.52,0
2019-03-29,55.740002,55.972,29956500,0.41,0
2019-04-01,56.523998,57.835999,40552000,2.32,1
2019-04-02,57.66,57.175999,27394500,-0.83,0
2019-04-03,57.464001,58.362,39597000,1.56,1
2019-04-04,52.377998,53.556,118603500,2.24,1
2019-04-05,53.972,54.992001,65191500,1.88,1
2019-04-08,55.537998,54.639999,52052000,-1.61,-1
2019-04-09,54.330002,54.462002,29520000,0.24,0
2019-04-10,55.348,55.212002,35306500,-0.24,0
2019-04-11,53.66,53.683998,49179500,0.04,0
2019-04-12,54.043999,53.540001,33730000,-0.93,0
2019-04-15,53.726002,53.276001,50193000,-0.83,0
2019-04-16,53.150002,54.672001,36364500,2.86,1
2019-04-17,54.950001,54.245998,25632500,-1.28,-1
2019-04-18,54.245998,54.652,29381500,0.74,0
2019-04-22,53.799999,52.549999,60735500,-2.32,-1
2019-04-23,52.029999,52.779999,54719500,1.44,1
2019-04-24,52.77,51.731998,53637500,-1.96,-1
2019-04-25,51.0,49.526001,109247000,-2.89,-1
2019-04-26,49.299999,47.028,111803500,-4.6,-1
2019-04-29,47.172001,48.293999,83572500,2.37,1
2019-04-30,48.411999,47.737999,47323000,-1.39,-1
2019-05-01,47.77,46.801998,53522000,-2.02,-1
2019-05-02,49.104,48.82,90796500,-0.57,0
2019-05-03,48.771999,51.006001,118534000,4.58,1
2019-05-06,50.004002,51.068001,54169500,2.12,1
2019-05-07,51.360001,49.411999,50657000,-3.79,-1
2019-05-08,49.388,48.967999,30882000,-0.85,0
2019-05-09,48.400002,48.396,33557000,0.0,0
2019-05-10,47.950001,47.903999,35041500,-0.09,0
2019-05-13,46.402,45.402,54174000,-2.15,-1
2019-05-14,45.860001,46.462002,36262000,1.31,1
2019-05-15,45.863998,46.389999,36480000,1.14,1
2019-05-16,45.897999,45.666,37416500,-0.5,0
2019-05-17,44.391998,42.206001,88933500,-4.92,-1
2019-05-20,40.560001,41.071999,102631000,1.26,1
2019-05-21,39.551998,41.015999,90019500,3.7,1
2019-05-22,39.82,38.546001,93426000,-3.19,-1
2019-05-23,38.868,39.098,132735500,0.59,0
2019-05-24,39.966,38.125999,70683000,-4.6,-1
2019-05-28,38.240002,37.740002,51564500,-1.3,-1
2019-05-29,37.419998,37.972,59843000,1.47,1
2019-05-30,37.75,37.644001,39632500,-0.28,0
2019-05-31,37.02,37.032001,52033500,0.03,0
2019-06-03,37.102001,35.793999,65322000,-3.52,-1
2019-06-04,36.220001,38.720001,69037500,6.9,1
2019-06-05,39.736,39.318001,67554000,-1.05,-1
2019-06-06,40.888,41.189999,101211000,0.73,0
2019-06-07,41.0,40.900002,80017500,-0.24,0
2019-06-10,42.049999,42.576,52925000,1.25,1
2019-06-11,43.827999,43.419998,58267500,-0.93,0
2019-06-12,44.59,41.852001,75987500,-6.14,-1
2019-06-13,42.076,42.782001,40841500,1.67,1
2019-06-14,42.25,42.984001,37167000,1.73,1
2019-06-17,43.096001,45.006001,61584000,4.43,1
2019-06-18,45.743999,44.948002,63579000,-1.74,-1
2019-06-19,45.021999,45.285999,32875500,0.58,0
2019-06-20,44.599998,43.924,59317500,-1.51,-1
2019-06-21,43.243999,44.372002,41010500,2.6,1
2019-06-24,44.647999,44.728001,28754000,0.17,0
2019-06-25,44.877998,43.952,30910500,-2.06,-1
2019-06-26,44.062,43.854,42536000,-0.47,0
2019-06-27,43.889999,44.568001,31698500,1.54,1
2019-06-28,44.198002,44.692001,34257000,1.11,1
2019-07-01,46.042,45.433998,41067000,-1.32,-1
2019-07-02,45.778,44.91,46295000,-1.89,-1
2019-07-03,47.877998,46.98,71005500,-1.87,-1
2019-07-05,46.914001,46.619999,35328500,-0.62,0
2019-07-08,46.248001,46.068001,29402500,-0.38,0
2019-07-09,45.793999,46.012001,30954000,0.47,0
2019-07-10,46.830002,47.784,45728500,2.03,1
2019-07-11,47.627998,47.720001,37572000,0.19,0
2019-07-12,47.950001,49.015999,46002500,2.22,1
2019-07-15,49.599998,50.700001,55000500,2.21,1
2019-07-16,49.860001,50.476002,40745000,1.23,1
2019-07-17,51.133999,50.972,48823500,-0.31,0
2019-07-18,51.009998,50.708,23793000,-0.59,0
2019-07-19,51.138,51.636002,35242000,0.97,0
2019-07-22,51.75,51.136002,34212000,-1.18,-1
2019-07-23,51.341999,52.034,25115500,1.34,1
2019-07-24,51.834,52.976002,55364000,2.2,1
2019-07-25,46.700001,45.764,112091500,-2.0,-1
2019-07-26,45.383999,45.608002,50138500,0.49,0
2019-07-29,45.417999,47.153999,46366500,3.82,1
2019-07-30,46.580002,48.452,40545000,4.01,1
2019-07-31,48.599998,48.321999,45891000,-0.57,0
2019-08-01,48.529999,46.77,41297500,-3.62,-1
2019-08-02,46.27,46.868,30682500,1.29,1
2019-08-05,45.919998,45.664001,35141500,-0.55,0
2019-08-06,46.375999,46.150002,27821000,-0.48,0
2019-08-07,45.299999,46.683998,23882500,3.05,1
2019-08-08,46.889999,47.66,26371500,1.64,1
2019-08-09,47.209999,47.001999,19491000,-0.44,0
2019-08-12,46.598,45.801998,23319500,-1.7,-1
2019-08-13,45.762001,47.0,24240500,2.7,1
2019-08-14,46.242001,43.924,47813000,-5.01,-1
2019-08-15,44.172001,43.127998,40798000,-2.36,-1
2019-08-16,43.332001,43.987999,25492500,1.51,1
2019-08-19,44.841999,45.366001,26548000,1.16,1
2019-08-20,45.523998,45.172001,20626000,-0.77,0
2019-08-21,44.402,44.166,38971500,-0.53,0
2019-08-22,44.560001,44.43,32795000,-0.29,0
2019-08-23,43.993999,42.279999,42693000,-3.89,-1
2019-08-26,42.720001,43.0,25259500,0.65,0
2019-08-27,43.147999,42.816002,27081000,-0.76,0
2019-08-28,42.737999,43.118,16127500,0.88,0
2019-08-29,43.799999,44.341999,25897500,1.23,1
2019-08-30,45.830002,45.122002,46603000,-1.54,-1
2019-09-03,44.816002,45.001999,26770500,0.41,0
2019-09-04,45.377998,44.136002,28805000,-2.73,-1
2019-09-05,44.5,45.916,36976500,3.18,1
2019-09-06,45.439999,45.490002,20947000,0.11,0
2019-09-09,46.0,46.358002,24013500,0.77,0
2019-09-10,46.16,47.108002,24418500,2.05,1
2019-09-11,47.476002,49.419998,50214000,4.09,1
2019-09-12,49.540001,49.174,42906000,-0.73,0
2019-09-13,49.391998,49.040001,26565500,-0.71,0
2019-09-16,49.200001,48.562,23640500,-1.29,-1
2019-09-17,48.493999,48.958,19327000,0.95,0
2019-09-18,49.0,48.698002,20851000,-0.61,0
2019-09-19,49.200001,49.32,23979000,0.24,0
2019-09-20,49.298,48.124001,31765000,-2.38,-1
2019-09-23,48.0,48.245998,21701000,0.51,0
2019-09-24,48.304001,44.641998,64457500,-7.58,-1
2019-09-25,44.911999,45.740002,47135500,1.84,1
2019-09-26,46.132,48.512001,59422500,5.15,1
2019-09-27,48.439999,48.425999,55582000,-0.02,0
2019-09-30,48.599998,48.174,29399000,-0.87,0
2019-10-01,48.299999,48.938,30813000,1.32,1
2019-10-02,48.658001,48.625999,28157000,-0.06,0
2019-10-03,46.372002,46.605999,75422500,0.5,0
2019-10-04,46.321999,46.285999,39975000,-0.07,0
2019-10-07,45.959999,47.543999,40321000,3.44,1
2019-10-08,47.174,48.009998,43391000,1.77,1
2019-10-09,48.264,48.905998,34472000,1.33,1
2019-10-10,49.056,48.948002,31416500,-0.22,0
2019-10-11,49.43,49.577999,42377000,0.29,0
2019-10-14,49.580002,51.391998,51025000,3.65,1
2019-10-15,51.540001,51.577999,32164000,0.07,0
2019-10-16,51.478001,51.950001,33420500,0.91,0
2019-10-17,52.5,52.394001,23846500,-0.2,0
2019-10-18,52.139999,51.389999,28749000,-1.43,-1
2019-10-21,51.666,50.700001,25101500,-1.86,-1
2019-10-22,50.863998,51.116001,23004000,0.49,0
2019-10-23,50.900002,50.936001,26305500,0.07,0
2019-10-24,59.674,59.936001,148604500,0.43,0
2019-10-25,59.543999,65.625999,150030500,10.21,1
2019-10-28,65.508003,65.542,94351500,0.05,0
2019-10-29,63.998001,63.243999,63421500,-1.17,-1
2019-10-30,62.599998,63.001999,48209000,0.64,0
2019-10-31,62.619999,62.984001,25335000,0.58,0
2019-11-01,63.264,62.661999,31919500,-0.95,0
2019-11-04,62.959999,63.493999,43935000,0.84,0
2019-11-05,63.924,63.444,34717000,-0.75,0
2019-11-06,63.599998,65.316002,39704500,2.69,1
2019-11-07,65.828003,67.108002,72336500,1.94,1
2019-11-08,66.900002,67.428001,30346000,0.78,0
2019-11-11,68.790001,69.017998,49933500,0.33,0
2019-11-12,69.379997,69.986,36797000,0.87,0
2019-11-13,71.0,69.222,42100500,-2.5,-1
2019-11-14,69.222,69.870003,32324500,0.93,0
2019-11-15,70.127998,70.433998,24045000,0.43,0
2019-11-18,70.584,69.998001,22002000,-0.83,0
2019-11-19,70.349998,71.903999,38624000,2.2,1
2019-11-20,72.0,70.444,33625500,-2.16,-1
2019-11-21,70.902,70.966003,30550000,0.09,0
2019-11-22,68.031998,66.608002,84353000,-2.09,-1
2019-11-25,68.863998,67.267998,61697500,-2.31,-1
2019-11-26,67.054001,65.783997,39737000,-1.89,-1
2019-11-27,66.223999,66.258003,27778000,0.05,0
2019-11-29,66.222,65.987999,12328000,-0.35,0
2019-12-02,65.879997,66.973999,30372500,1.66,1
2019-12-03,66.524002,67.239998,32868500,1.07,1
2019-12-04,67.550003,66.606003,27665000,-1.39,-1
2019-12-05,66.566002,66.073997,18623000,-0.73,0
2019-12-06,67.0,67.178001,38062000,0.26,0
2019-12-09,67.318001,67.905998,45115500,0.87,0
2019-12-10,67.991997,69.767998,44141500,2.61,1
2019-12-11,70.375999,70.540001,34489000,0.23,0
2019-12-12,70.984001,71.935997,38819500,1.34,1
2019-12-13,72.209999,71.678001,32854500,-0.73,0
2019-12-16,72.510002,76.300003,90871000,5.22,1
2019-12-17,75.797997,75.797997,42484000,0.0,0
2019-12-18,76.125999,78.629997,70605000,3.28,1
2019-12-19,79.463997,80.807999,90535500,1.69,1
2019-12-20,82.057999,81.117996,73763500,-1.14,-1
2019-12-23,82.356003,83.844002,66598000,1.8,1
2019-12-24,83.671997,85.050003,40273500,1.64,1
2019-12-26,85.582001,86.188004,53169500,0.7,0
2019-12-27,87.0,86.075996,49728500,-1.06,-1
2019-12-30,85.758003,82.940002,62932000,-3.28,-1
2019-12-31,81.0,83.666,51428500,3.29,1
2020-01-02,84.900002,86.052002,47660500,1.35,1
2020-01-03,88.099998,88.601997,88892500,0.56,0
2020-01-06,88.094002,90.307999,50665000,2.51,1
2020-01-07,92.279999,93.811996,89410500,1.66,1
2020-01-08,94.739998,98.428001,155721500,3.89,1
2020-01-09,99.419998,96.267998,142202000,-3.17,-1
2020-01-10,96.358002,95.629997,64797500,-0.75,0
2020-01-13,98.699997,104.972,132588000,6.35,1
2020-01-14,108.851997,107.584,144981000,-1.16,-1
2020-01-15,105.952003,103.699997,86844000,-2.12,-1
2020-01-16,98.75,102.697998,108683500,3.99,1
2020-01-17,101.522003,102.099998,68145500,0.56,0
2020-01-21,106.050003,109.440002,89017500,3.19,1
2020-01-22,114.377998,113.912003,156845000,-0.4,0
2020-01-23,112.849998,114.440002,98255000,1.4,1
2020-01-24,114.125999,112.963997,71768000,-1.01,-1
2020-01-27,108.398003,111.603996,68040500,2.95,1
2020-01-28,113.697998,113.379997,58942500,-0.27,0
2020-01-29,115.138,116.197998,89007500,0.92,0
2020-01-30,126.484001,128.162003,145028500,1.32,1
2020-01-31,128.0,130.113998,78596500,1.65,1
2020-02-03,134.738007,156.0,235325000,15.78,1
2020-02-04,176.591995,177.412003,304694000,0.46,0
2020-02-05,164.651993,146.940002,242119000,-10.75,-1
2020-02-06,139.983994,149.792007,199404000,7.0,1
2020-02-07,146.110001,149.613998,85317500,2.39,1
2020-02-10,160.0,154.255997,123446000,-3.59,-1
2020-02-11,153.757996,154.876007,58487500,0.72,0
2020-02-12,155.574005,153.457993,60112500,-1.36,-1
2020-02-13,148.367996,160.800003,131446500,8.37,1
2020-02-14,157.444,160.005997,78468500,1.62,1
2020-02-18,168.320007,171.679993,81908500,1.99,1
2020-02-19,184.699997,183.483994,127115000,-0.65,0
2020-02-20,182.389999,179.882004,88174500,-1.37,-1
2020-02-21,181.395996,180.199997,71574000,-0.65,0
2020-02-24,167.800003,166.757996,75961000,-0.62,0
2020-02-25,169.800003,159.981995,86452500,-5.78,-1
2020-02-26,156.5,155.759995,70427500,-0.47,0
2020-02-27,146.0,135.800003,121386000,-6.98,-1
2020-02-28,125.940002,133.598007,121114500,6.08,1
2020-03-02,142.251999,148.723999,100975000,4.54,1
2020-03-03,161.0,149.102005,128920000,-7.39,-1
2020-03-04,152.792007,149.899994,75245000,-1.89,-1
2020-03-05,144.753998,144.908005,54263500,0.1,0
2020-03-06,138.0,140.695999,63314500,1.95,1
2020-03-09,121.078003,121.599998,85368500,0.43,0
2020-03-10,131.886002,129.065994,77972000,-2.13,-1
2020-03-11,128.039993,126.846001,66612500,-0.93,0
2020-03-12,116.178001,112.110001,94545500,-3.5,-1
2020-03-13,119.0,109.323997,113201500,-8.13,-1
2020-03-16,93.900002,89.014,102447500,-5.2,-1
2020-03-17,88.001999,86.040001,119973000,-2.22,-1
2020-03-18,77.800003,72.244003,118931000,-7.14,-1
2020-03-19,74.940002,85.528,150977500,14.12,1
2020-03-20,87.639999,85.505997,141427500,-2.43,-1
2020-03-23,86.720001,86.858002,82272500,0.15,0
2020-03-24,95.459999,101.0,114476000,5.8,1
2020-03-25,109.050003,107.849998,106113500,-1.1,-1
2020-03-26,109.477997,105.632004,86903500,-3.51,-1
2020-03-27,101.0,102.872002,71887000,1.85,1
2020-03-30,102.052002,100.426003,59990500,-1.59,-1
2020-03-31,100.25,104.800003,88857500,4.53,1
2020-04-01,100.800003,96.311996,66766000,-4.45,-1
2020-04-02,96.206001,90.893997,99292000,-5.52,-1
2020-04-03,101.900002,96.001999,112810500,-5.78,-1
2020-04-06,102.239998,103.248001,74509000,0.98,0
2020-04-07,109.0,109.089996,89599000,0.08,0
2020-04-08,110.839996,109.767998,63280000,-0.96,0
2020-04-09,112.417999,114.599998,68250000,1.94,1
2020-04-13,118.031998,130.190002,112377000,10.3,1
2020-04-14,139.794006,141.977997,152882500,1.56,1
2020-04-15,148.399994,145.966003,117885000,-1.64,-1
2020-04-16,143.388,149.042007,103289500,3.94,1
2020-04-17,154.455994,150.778,65641000,-2.38,-1
2020-04-20,146.539993,149.272003,73733000,1.86,1
2020-04-21,146.024002,137.343994,101045500,-5.94,-1
2020-04-22,140.796005,146.421997,70827500,3.99,1
2020-04-23,145.520004,141.126007,66183500,-3.01,-1
2020-04-24,142.162003,145.029999,66060000,2.01,1
2020-04-27,147.522003,159.75,103407000,8.28,1
2020-04-28,159.128006,153.824005,76110000,-3.33,-1
2020-04-29,158.033997,160.102005,81080000,1.3,1
2020-04-30,171.037994,156.376007,142359500,-8.57,-1
2020-05-01,151.0,140.264008,162659000,-7.1,-1
2020-05-04,140.199997,152.238007,96185500,8.58,1
2020-05-05,157.957993,153.641998,84958500,-2.73,-1
2020-05-06,155.300003,156.516006,55616000,0.78,0
2020-05-07,155.442001,156.007996,57638500,0.36,0
2020-05-08,158.753998,163.884003,80432500,3.23,1
2020-05-11,158.102005,162.257996,82598000,2.62,1
2020-05-12,165.399994,161.882004,79534500,-2.12,-1
2020-05-13,164.166,158.192001,95327500,-3.63,-1
2020-05-14,156.0,160.666,68411000,2.99,1
2020-05-15,158.070007,159.834,52592000,1.11,1
2020-05-18,165.556,162.725998,58329000,-1.7,-1
2020-05-19,163.033997,161.602005,48182500,-0.87,0
2020-05-20,164.100006,163.112,36546500,-0.6,0
2020-05-21,163.199997,165.520004,61273000,1.42,1
2020-05-22,164.434006,163.376007,49937500,-0.64,0
2020-05-26,166.899994,163.774002,40448500,-1.87,-1
2020-05-27,164.171997,164.046005,57747500,-0.07,0
2020-05-28,162.701996,161.162003,36278000,-0.94,0
2020-05-29,161.75,167.0,58822500,3.24,1
2020-06-01,171.600006,179.619995,74697500,4.67,1
2020-06-02,178.940002,176.311996,67828000,-1.46,-1
2020-06-03,177.623993,176.591995,39747500,-0.58,0
2020-06-04,177.975998,172.876007,44438500,-2.86,-1
2020-06-05,175.567993,177.132004,39059500,0.89,0
2020-06-08,183.800003,189.983994,70873500,3.36,1
2020-06-09,188.001999,188.134003,56941000,0.07,0
2020-06-10,198.376007,205.009995,92817000,3.34,1
2020-06-11,198.039993,194.567993,79582500,-1.75,-1
2020-06-12,196.0,187.056,83817000,-4.56,-1
2020-06-15,183.557999,198.179993,78486000,7.96,1
2020-06-16,202.369995,196.425995,70255500,-2.93,-1
2020-06-17,197.542007,198.358002,49454000,0.41,0
2020-06-18,200.600006,200.792007,48759500,0.09,0
2020-06-19,202.556,200.179993,43398500,-1.17,-1
2020-06-22,199.990005,198.863998,31812000,-0.56,0
2020-06-23,199.776001,200.356003,31826500,0.29,0
2020-06-24,198.822006,192.169998,54798000,-3.34,-1
2020-06-25,190.854004,197.195999,46272500,3.32,1
2020-06-26,198.955994,191.947998,44274500,-3.52,-1
2020-06-29,193.802002,201.869995,45132000,4.16,1
2020-06-30,201.300003,215.962006,84592500,7.28,1
2020-07-01,216.600006,223.925995,66634500,3.38,1
2020-07-02,244.296005,241.731995,86250500,-1.04,-1
2020-07-06,255.337997,274.31601,102849500,7.43,1
2020-07-07,281.002014,277.971985,107448500,-1.07,-1
2020-07-08,281.0,273.175995,81556500,-2.78,-1
2020-07-09,279.39801,278.855988,58588000,-0.19,0
2020-07-10,279.200012,308.929993,116688000,10.64,1
2020-07-13,331.799988,299.411987,194927000,-9.76,-1
2020-07-14,311.200012,303.359985,117090500,-2.51,-1
2020-07-15,308.600006,309.201996,81839000,0.19,0
2020-07-16,295.432007,300.127991,71504000,1.58,1
2020-07-17,302.690002,300.167999,46650000,-0.83,0
2020-07-20,303.802002,328.600006,85607000,8.16,1
2020-07-21,327.985992,313.671997,80536000,-4.36,-1
2020-07-22,319.799988,318.466003,70805500,-0.41,0
2020-07-23,335.790009,302.614014,121642500,-9.87,-1
2020-07-24,283.201996,283.399994,96983000,0.06,0
2020-07-27,287.0,307.920013,80243500,7.28,1
2020-07-28,300.799988,295.298004,79043500,-1.82,-1
2020-07-29,300.200012,299.821991,47134500,-0.12,0
2020-07-30,297.600006,297.497986,38105000,-0.03,0
2020-07-31,303.0,286.152008,61041000,-5.56,-1
2020-08-03,289.839996,297.0,44046500,2.47,1
2020-08-04,299.002014,297.399994,42075000,-0.53,0
2020-08-05,298.597992,297.003998,24739000,-0.53,0
2020-08-06,298.165985,297.915985,29961500,-0.08,0
2020-08-07,299.90799,290.541992,44482000,-3.12,-1
2020-08-10,289.600006,283.713989,37611500,-2.03,-1
2020-08-11,279.200012,274.877991,43129000,-1.54,-1
2020-08-12,294.0,310.951996,109147000,5.76,1
2020-08-13,322.200012,324.200012,102126500,0.62,0
2020-08-14,332.997986,330.141998,62888000,-0.85,0
2020-08-17,335.399994,367.127991,101211500,9.45,1
2020-08-18,379.798004,377.417999,82372500,-0.62,0
2020-08-19,373.0,375.705994,61026500,0.72,0
2020-08-20,372.135986,400.365997,103059000,7.58,1
2020-08-21,408.951996,409.996002,107448000,0.25,0
2020-08-24,425.256012,402.839996,100318000,-5.27,-1
2020-08-25,394.977997,404.667999,53294500,2.45,1
2020-08-26,412.0,430.634003,71197000,4.52,1
2020-08-27,436.09201,447.75,118465000,2.67,1
2020-08-28,459.023987,442.679993,100406000,-3.56,-1
2020-08-31,444.609985,498.320007,118374400,12.08,1
2020-09-01,502.140015,475.049988,89841100,-5.39,-1
2020-09-02,478.98999,447.369995,96176100,-6.6,-1
2020-09-03,407.230011,407.0,87596100,-0.05,0
2020-09-04,402.809998,418.320007,110321900,3.85,1
2020-09-08,356.0,330.209991,115465700,-7.24,-1
2020-09-09,356.600006,366.279999,79465800,2.71,1
2020-09-10,386.209991,371.339996,84930600,-3.85,-1
2020-09-11,381.940002,372.720001,60717500,-2.41,-1
2020-09-14,380.950012,419.619995,83020600,10.15,1
2020-09-15,436.559998,449.76001,97298200,3.02,1
2020-09-16,439.869995,441.76001,72279300,0.42,0
2020-09-17,415.600006,423.429993,76779200,1.88,1
2020-09-18,447.940002,442.149994,86406800,-1.29,-1
2020-09-21,453.130005,449.390015,109476800,-0.82,0
2020-09-22,429.600006,424.230011,79580800,-1.24,-1
2020-09-23,405.160004,380.359985,95074200,-6.12,-1
2020-09-24,363.799988,387.790009,96561100,6.59,1
2020-09-25,393.470001,407.339996,67208500,3.52,1
2020-09-28,424.619995,421.200012,49719600,-0.8,0
2020-09-29,416.0,419.070007,50219300,0.73,0
2020-09-30,421.320007,429.01001,48145600,1.82,1
2020-10-01,440.76001,448.160004,50741500,1.67,1
2020-10-02,421.390015,415.089996,71430000,-1.49,-1
2020-10-05,423.350006,425.679993,44722800,0.55,0
2020-10-06,423.790009,413.980011,49146300,-2.31,-1
2020-10-07,419.869995,425.299988,43127700,1.29,1
2020-10-08,438.440002,425.920013,40421100,-2.85,-1
2020-10-09,430.130005,434.0,28925700,0.89,0
2020-10-12,442.0,442.299988,38791100,0.06,0
2020-10-13,443.350006,446.649994,34463700,0.74,0
